,member_id,work_id,age_match,annualpay_match,pref_match,occupation_match,exp_match,licentiate_match,gender_match,Y_prob,Y_prob_prehire,Y_prob_entry_prehire
1061,3000390,87275,0.9762920606727792,-1.9539992407403248,0.04303813586299102,1.0000000000000002,0.09917640506824536,0.11645656788146687,1,0.4954444007477134,0.6956244223034981,0.34464322505363093
1062,2714973,93193,-1.0209241422637576,-1.276463696351812,0.05359321529534295,1.0,0.0694673727802647,0.1394205526091573,1,0.6234661516808607,0.415862767756694,0.25927635944061755
1063,2714973,89205,-1.6628864932076446,-0.6374705493225459,0.06200842929678425,1.0000000000000002,0.254543077794018,0.1394205526091573,1,0.6598512414757995,0.3838658018754762,0.2532943259276363
1064,2714973,20434,-1.0209241422637576,-1.0938942257720214,0.043719474607615334,1.0000000000000002,0.0694673727802647,0.09543853904128237,1,0.6331613645224325,0.40493639988639163,0.25639008349686915
1065,2714973,41686,0.4056588598337687,-1.276463696351812,0.04461111592820601,1.0,0.005068176464772887,0.1394205526091573,1,0.5678310395412836,0.5988262592103113,0.3400321372720092
1066,2714973,97535,-0.5929492416344998,-1.1547507159652848,0.06992044016154092,0.0,0.2848777732755793,0.11645656788146687,1,0.2890479919685694,0.5397045888833188,0.1560005276729456
1067,2714973,35890,-1.6628864932076446,-1.1730076165934438,0.05359321529534295,1.0,0.0694673727802647,0.1394205526091573,1,0.6598786811919358,0.32959237177094447,0.21749097961513306
1068,2714973,85321,-1.3062407426832632,-1.8241721080911828,0.06200842929678425,1.0,0.007351877919130687,0.11771259939287725,1,0.5952657091621415,0.35294515269473437,0.21009614661417136
1069,2714973,100883,-0.2363034911101181,-0.6070423042259141,0.06200842929678425,1.0,0.08370558951841882,0.11645656788146687,1,0.5894675276913351,0.5268216241701471,0.31054424033391037
1070,1025016,93193,-1.0209241422637576,-0.7693262780746166,0.04780358990828961,0.1715545784582598,0.11189084777289184,0.1656896661122446,1,0.4319611167681698,0.4357284646582225,0.1882177542014458
1071,1025016,18579,-0.9495949921588812,-0.16076137614198233,0.05067959931767865,0.1715545784582598,0.11189084777289184,0.1656896661122446,1,0.4509062581230068,0.4458685932569369,0.2010449390000543
1072,1025016,41686,0.4056588598337687,-0.7693262780746166,0.046668537319524514,0.1715545784582598,0.045565976596050425,0.1656896661122446,1,0.36327925168070174,0.6176006926613241,0.2243615174674889
1073,1025016,84179,0.26300055962401603,-0.3859304362868772,0.04687236011102618,1.0,0.11189084777289184,0.1326700301826597,1,0.6036707233326636,0.6101823391105958,0.36834921401571
1074,1025016,38190,-0.9495949921588812,-0.3129026016251409,0.06992044016154092,0.0,0.2704133256846196,0.1656896661122446,1,0.35610278158406056,0.49637442349315863,0.17676031291309824
1075,1025016,100835,-1.3062407426832632,-0.7754119503088501,0.046595656592269184,0.1715545784582598,0.2448756059043869,0.1656896661122446,1,0.4421451377398292,0.43711498178754826,0.19326826383059847
1076,1025016,56315,0.476988009938645,-0.7693262780746166,0.05067959931767865,0.1715545784582598,0.2507817128921028,0.1354806275545926,1,0.33351916459951475,0.6796429459438498,0.22667394755714593
1077,1025016,84282,-0.9495949921588812,-0.4650438271082994,0.04780358990828961,1.0,0.015737063007975092,0.1326700301826597,1,0.6643461028814637,0.40749365918583746,0.27071682442901845
1078,1025016,98547,-1.0209241422637576,-0.5563285623981946,0.04780358990828961,0.1715545784582598,0.11189084777289184,0.1656896661122446,1,0.4416904769376828,0.4357284646582225,0.19245711337021457
1079,1447379,93193,-0.8069366919491288,-1.276463696351812,0.0482978596044159,1.0,0.05455447255899809,0.1394205526091573,1,0.6222466749975656,0.44140799338701475,0.27466465620241737
1080,1447379,20435,-0.8069366919491288,-1.0938942257720214,0.04262722923010004,1.0,0.05455447255899809,0.09543853904128237,1,0.6248967770012592,0.4303048718886939,0.2688961275711846
1081,1447379,101092,-0.022316040795489225,-0.3331880983562287,0.0445788319498446,1.0,0.12604674027807275,0.11645656788146687,1,0.6183635871177825,0.5707700094845005,0.35294339048408646
1082,1447379,35695,-0.7356075418442524,-1.276463696351812,0.0445788319498446,1.0,0.05455447255899809,0.11645656788146687,1,0.6171030261081479,0.44574228649706876,0.2750689138617062
1083,1447379,66399,-0.7356075418442524,-1.3920910045041048,0.06091776651285881,1.0000000000000002,0.07154371131503161,0.1394205526091573,1,0.5909301467846751,0.456964647550313,0.2700341862523138
1084,2966931,93193,-4.302065047088068,-0.7693262780746166,0.06992044016154092,0.1715545784582598,0.05455447255899809,0.1394205526091573,0,0.52604802194277,0.06529507129761407,0.03434834309872202
1085,2966931,96627,-4.302065047088068,-0.8606110133645117,0.06992044016154092,0.1715545784582598,0.10434215586821584,0.1394205526091573,1,0.5561698258782712,0.10087587211004495,0.05610411622676246
1086,2966931,78516,-4.5873816475075735,-0.7693262780746166,0.06992044016154092,0.1715545784582598,0.05455447255899809,0.1394205526091573,0,0.5414492848785843,0.055942151514763026,0.030289837932237856
1087,2966931,80699,-2.447507144361284,-0.7693262780746166,0.06992044016154092,0.1715545784582598,0.027569512770585985,0.11645656788146687,1,0.4559600515225377,0.22447888569230756,0.10235340428598641
1088,2966931,96687,-4.5873816475075735,-0.7693262780746166,0.06992044016154092,0.1715545784582598,0.05455447255899809,0.11645656788146687,0,0.5332212223635686,0.054709903947309235,0.029172481858177658
1089,2966931,21293,-3.87409014645881,-0.7693262780746166,0.06992044016154092,0.1715545784582598,0.02273562421382503,0.1394205526091573,1,0.5416432839895051,0.11454469590729437,0.06204236525480615
1090,2739771,83478,-0.4502909414247471,-0.7693262780746166,0.04365000199497266,1.0000000000000002,0.28557250378161303,0.0897885947901621,1,0.605647236910854,0.5535288845136933,0.33524323945606554
1091,2739771,78581,0.5483171600435213,-0.8910392584611434,0.05043168891205329,1.0000000000000002,0.0314970394174356,0.1394205526091573,1,0.5661582920529856,0.6263705734493065,0.35462489405630854
1092,2739771,84943,-0.09364519090036554,-0.7693262780746166,0.048049537178313485,1.0,0.09381887000803568,0.11645656788146687,1,0.5984322386763302,0.5504799084145434,0.3294249239388565
1093,2739771,100684,-0.09364519090036554,-0.4467869264801407,0.06992044016154092,0.0,0.0314970394174356,0.1394205526091573,1,0.312101266761592,0.5365419919140118,0.16745543534715093
1094,2739771,68547,0.26300055962401603,-0.7206411323498261,0.06992044016154092,0.0,0.0314970394174356,0.1394205526091573,1,0.28525768986844674,0.5871322433834002,0.16748398739482737
1095,2739771,77151,-0.09364519090036554,-0.4650438271082994,0.04539093930383068,1.0,0.0314970394174356,0.1394205526091573,1,0.6273352440617572,0.5365419919140118,0.33659170144675793
1096,2739771,93944,-0.16497434100524186,-0.9518957486544068,0.04610185419452777,1.0000000000000002,0.4405564051713273,0.1394205526091573,1,0.5876998048208106,0.652217134631412,0.38330788272366917
1097,2739771,15396,-0.4502909414247471,-0.7693262780746166,0.04799697656840513,1.0,0.0314970394174356,0.1394205526091573,1,0.6278315489366819,0.4851881724917575,0.30461644186125814
1098,2739771,83952,0.6196463101483977,-0.41635868138350896,0.04365000199497266,1.0000000000000002,0.2340202658930945,0.11645656788146687,1,0.5773267165510341,0.688566321492401,0.3975277335148316
1099,2739771,72351,-0.8069366919491288,-0.7906260728571659,0.04407848011363636,1.0,0.09381887000803568,0.1394205526091573,1,0.6482526691472972,0.45383196606830295,0.294197783348143
1100,2739771,50507,-0.09364519090036554,-0.4650438271082994,0.0586058799526948,1.0,0.0314970394174356,0.1394205526091573,1,0.6048623105004711,0.5365419919140118,0.32453402890963423
1101,2739771,73823,-0.8069366919491288,-0.5867568074948263,0.05043168891205329,1.0000000000000002,0.0314970394174356,0.1394205526091573,1,0.6494633666606682,0.4341452299123605,0.28196142263855145
1102,2983907,83478,-0.09364519090036554,-0.7693262780746166,0.04278959546618079,1.0,0.28557250378161303,0.0897885947901621,1,0.5885258031192412,0.6036346932374624,0.35525459262821435
1103,2983907,82247,0.6196463101483977,-0.7693262780746166,0.04436607531790217,1.0,0.0314970394174356,0.1394205526091573,1,0.5785787952656879,0.6359471556456803,0.3679455391661186
1104,2983907,27800,-0.4502909414247471,-0.8910392584611434,0.04917668989392392,1.0,0.2855725037816129,0.1394205526091573,1,0.6078396207972439,0.5660855567737086,0.3440892301681277
1105,2983907,78516,-0.09364519090036554,-0.7693262780746166,0.05249811799199651,1.0,0.0314970394174356,0.1394205526091573,1,0.6018526150486556,0.5365419919140118,0.3229192009168626
1106,2924399,100757,-1.8055447934173967,-0.7693262780746166,0.06992044016154092,0.0,0.043865746157436464,0.11645656788146687,0,0.339985743445945,0.22119507820704787,0.07520317311080713
1107,2924399,74326,-1.4488990428930155,-0.9214675035577752,0.06992044016154092,1.0,0.15528766833463584,0.1394205526091573,1,0.6289042853045494,0.3830124499651992,0.24087817110810808
1108,2605871,100757,-2.162190543941779,-0.7693262780746166,0.06992044016154092,0.0,0.062035533139462126,0.14194956929119626,0,0.3651493426589768,0.19544955030103192,0.07136827481541443
1109,2727824,100757,-0.6642783917393761,-1.0228949872132145,0.06992044016154092,0.0,0.05389318178609664,0.11645656788146687,0,0.2768532223088102,0.3571713040919471,0.09888402645409548
1110,2727824,88261,-0.022316040795489225,-1.3271774381795314,0.06992044016154092,1.0,0.05389318178609664,0.1207166883457848,1,0.5342359983323502,0.5490978389220303,0.2933478321586469
1111,2727824,92636,1.404266961302037,-0.73078388071537,0.06992044016154092,1.0,0.050967095451436704,0.11645656788146687,1,0.4832353473088451,0.7333492456292267,0.3543802774103189
1112,2727824,75172,-0.3076326412149945,-1.1750362126963727,0.06992044016154092,1.0,0.05389318178609664,0.1394205526091573,1,0.5632243224321877,0.5129159064750278,0.2888867138890889
1113,2727824,88265,-0.022316040795489225,-1.3271774381795314,0.06992044016154092,1.0,0.05389318178609664,0.11645656788146687,1,0.5327078709682909,0.5480146536174393,0.29193171938797147
